time,ax,ay,az,floor
10.93,5.42E-11,0,0,16
10.94,5.43E-11,0,0,16
10.95,5.44E-11,0,0,16
10.96,5.45E-11,0,0,16
10.97,5.45E-11,0,-1.00E-12,16
10.98,5.45E-11,0,-1.01E-12,16
10.99,5.45E-11,0,-1.02E-12,16
11,5.45E-11,0,-1.02E-12,16
11.01,5.44E-11,0,-1.03E-12,16
11.02,5.43E-11,0,-1.03E-12,16
11.03,5.42E-11,0,-1.04E-12,16
11.04,5.40E-11,0,-1.04E-12,16
11.05,5.38E-11,0,-1.05E-12,16
11.06,5.36E-11,0,-1.05E-12,16
11.07,5.34E-11,0,-1.05E-12,16
11.08,5.31E-11,0,-1.06E-12,16
11.09,5.28E-11,0,-1.06E-12,16
11.1,5.24E-11,0,-1.06E-12,16
11.11,5.20E-11,0,-1.06E-12,16
11.12,5.16E-11,0,-1.07E-12,16
11.13,5.11E-11,0,-1.07E-12,16
11.14,5.06E-11,0,-1.07E-12,16
11.15,5.00E-11,0,-1.07E-12,16
11.16,4.94E-11,0,-1.07E-12,16
11.17,4.88E-11,0,-1.07E-12,16
11.18,4.81E-11,0,-1.06E-12,16
11.19,4.73E-11,0,-1.06E-12,16
11.2,4.66E-11,0,-1.06E-12,16
11.21,4.57E-11,0,-1.06E-12,16
11.22,4.48E-11,0,-1.05E-12,16
11.23,4.39E-11,0,-1.05E-12,16
11.24,4.29E-11,0,-1.04E-12,16
11.25,4.19E-11,0,-1.04E-12,16
11.26,4.07E-11,0,-1.03E-12,16
11.27,3.96E-11,0,-1.02E-12,16
11.28,3.84E-11,0,-1.02E-12,16
11.29,3.71E-11,0,-1.01E-12,16
11.3,3.57E-11,0,0,16
11.31,3.43E-11,0,0,16
11.32,3.28E-11,0,0,16
11.33,3.13E-11,0,0,16
11.34,2.97E-11,0,0,16
11.35,2.80E-11,0,0,16
11.36,2.62E-11,0,0,16
11.37,2.44E-11,0,0,16
11.38,2.25E-11,0,0,16
11.39,2.05E-11,0,0,16
11.4,1.85E-11,0,0,16
11.41,1.63E-11,0,0,16
11.42,1.41E-11,0,0,16
11.43,1.18E-11,0,0,16
11.44,9.39E-12,0,0,16
11.45,6.91E-12,0,0,16
11.46,4.33E-12,0,0,16
11.47,1.67E-12,0,0,16
11.48,-1.09E-12,0,0,16
11.49,-3.95E-12,0,0,16
11.5,-6.90E-12,0,0,16
11.51,-9.95E-12,0,0,16
11.52,-1.31E-11,0,0,16
11.53,-1.64E-11,0,0,16
11.54,-1.97E-11,0,0,16
11.55,-2.32E-11,0,0,16
11.56,-2.68E-11,0,0,16
11.57,-3.05E-11,0,0,16
11.58,-3.43E-11,0,0,16
11.59,-3.82E-11,0,0,16
11.6,-4.23E-11,0,0,16
11.61,-4.64E-11,0,0,16
11.62,-5.07E-11,0,0,16
11.63,-5.51E-11,0,0,16
11.64,-5.97E-11,0,0,16
11.65,-6.43E-11,0,0,16
11.66,-6.92E-11,0,0,16
11.67,-7.41E-11,0,0,16
11.68,-7.92E-11,0,0,16
11.69,-8.44E-11,0,0,16
11.7,-8.97E-11,0,0,16
11.71,-9.52E-11,0,0,16
11.72,-1.01E-10,0,0,16
11.73,-1.07E-10,0,0,16
11.74,-1.13E-10,0,0,16
11.75,-1.19E-10,0,0,16
11.76,-1.25E-10,0,0,16
11.77,-1.31E-10,0,0,16
11.78,-1.38E-10,0,0,16
11.79,-1.45E-10,0,1.03E-12,16
11.8,-1.52E-10,0,1.12E-12,16
11.81,-1.59E-10,0,1.21E-12,16
11.82,-1.66E-10,0,1.30E-12,16
11.83,-1.73E-10,0,1.39E-12,16
11.84,-1.81E-10,0,1.49E-12,16
11.85,-1.89E-10,0,1.59E-12,16
11.86,-1.97E-10,0,1.70E-12,16
11.87,-2.05E-10,0,1.80E-12,16
11.88,-2.13E-10,0,1.91E-12,16
11.89,-2.22E-10,0,2.02E-12,16
11.9,-2.31E-10,0,2.14E-12,16
11.91,-2.39E-10,0,2.26E-12,16
11.92,-2.49E-10,0,2.38E-12,16
11.93,-2.58E-10,0,2.50E-12,16
11.94,-2.67E-10,0,2.63E-12,16
11.95,-2.77E-10,0,2.76E-12,16
11.96,-2.87E-10,0,2.89E-12,16
11.97,-2.97E-10,0,3.03E-12,16
11.98,-3.07E-10,0,3.17E-12,16
11.99,-3.18E-10,0,3.31E-12,16
12,-3.29E-10,0,3.46E-12,16
12.01,-3.40E-10,0,3.61E-12,16
12.02,-3.51E-10,0,3.76E-12,16
12.03,-3.62E-10,0,3.92E-12,16
12.04,-3.74E-10,0,4.08E-12,16
12.05,-3.86E-10,0,4.25E-12,16
12.06,-3.98E-10,0,4.42E-12,16
12.07,-4.11E-10,0,4.59E-12,16
12.08,-4.23E-10,0,4.76E-12,16
12.09,-4.36E-10,0,4.94E-12,16
12.1,-4.49E-10,0,5.13E-12,16
12.11,-4.62E-10,0,5.32E-12,16
12.12,-4.76E-10,0,5.51E-12,16
12.13,-4.90E-10,0,5.70E-12,16
12.14,-5.04E-10,0,5.90E-12,16
12.15,-5.18E-10,0,6.11E-12,16
12.16,-5.33E-10,0,6.32E-12,16
12.17,-5.48E-10,0,6.53E-12,16
12.18,-5.63E-10,0,6.75E-12,16
12.19,-5.78E-10,0,6.97E-12,16
12.2,-5.94E-10,0,7.20E-12,16
12.21,-6.10E-10,0,7.43E-12,16
12.22,-6.26E-10,0,7.66E-12,16
12.23,-6.42E-10,0,7.90E-12,16
12.24,-6.59E-10,0,8.14E-12,16
12.25,-6.76E-10,0,8.39E-12,16
12.26,-6.93E-10,0,8.65E-12,16
12.27,-7.11E-10,0,8.90E-12,16
12.28,-7.28E-10,0,9.17E-12,16
12.29,-7.46E-10,0,9.44E-12,16
12.3,-7.65E-10,0,9.71E-12,16
12.31,-7.83E-10,0,9.99E-12,16
12.32,-8.02E-10,0,1.03E-11,16
12.33,-8.21E-10,0,1.06E-11,16
12.34,-8.41E-10,0,1.09E-11,16
12.35,-8.61E-10,0,1.12E-11,16
12.36,-8.81E-10,0,1.15E-11,16
12.37,-9.01E-10,0,1.18E-11,16
12.38,-9.22E-10,0,1.21E-11,16
12.39,-9.42E-10,0,1.24E-11,16
12.4,-9.64E-10,0,1.27E-11,16
12.41,-9.85E-10,0,1.30E-11,16
12.42,-1.01E-09,0,1.34E-11,16
12.43,-1.03E-09,0,1.37E-11,16
12.44,-1.05E-09,0,1.41E-11,16
12.45,-1.07E-09,-1.04E-12,1.44E-11,16
12.46,-1.10E-09,-1.09E-12,1.48E-11,16
12.47,-1.12E-09,-1.14E-12,1.51E-11,16
12.48,-1.14E-09,-1.19E-12,1.55E-11,16
12.49,-1.17E-09,-1.25E-12,1.59E-11,16
12.5,-1.19E-09,-1.31E-12,1.62E-11,16
12.51,-1.22E-09,-1.36E-12,1.66E-11,16
12.52,-1.24E-09,-1.42E-12,1.70E-11,16
12.53,-1.27E-09,-1.48E-12,1.74E-11,16
12.54,-1.29E-09,-1.54E-12,1.78E-11,16
12.55,-1.32E-09,-1.60E-12,1.82E-11,16
12.56,-1.34E-09,-1.67E-12,1.86E-11,16
12.57,-1.37E-09,-1.73E-12,1.90E-11,16
12.58,-1.39E-09,-1.80E-12,1.95E-11,16
12.59,-1.42E-09,-1.87E-12,1.99E-11,16
12.6,-1.45E-09,-1.94E-12,2.03E-11,16
12.61,-1.47E-09,-2.01E-12,2.08E-11,16
12.62,-1.50E-09,-2.08E-12,2.12E-11,16
12.63,-1.53E-09,-2.16E-12,2.17E-11,16
12.64,-1.56E-09,-2.23E-12,2.21E-11,16
12.65,-1.58E-09,-2.31E-12,2.26E-11,16
12.66,-1.61E-09,-2.39E-12,2.30E-11,16
12.67,-1.64E-09,-2.47E-12,2.35E-11,16
12.68,-1.67E-09,-2.55E-12,2.40E-11,16
12.69,-1.70E-09,-2.64E-12,2.45E-11,16
12.7,-1.73E-09,-2.72E-12,2.50E-11,16
12.71,-1.76E-09,-2.81E-12,2.54E-11,16
12.72,-1.79E-09,-2.90E-12,2.59E-11,16
12.73,-1.82E-09,-2.99E-12,2.64E-11,16
12.74,-1.85E-09,-3.08E-12,2.70E-11,16
12.75,-1.88E-09,-3.18E-12,2.75E-11,16
12.76,-1.91E-09,-3.28E-12,2.80E-11,16
12.77,-1.94E-09,-3.37E-12,2.85E-11,16
12.78,-1.97E-09,-3.47E-12,2.90E-11,16
12.79,-2.00E-09,-3.58E-12,2.96E-11,16
12.8,-2.03E-09,-3.68E-12,3.01E-11,16
12.81,-2.06E-09,-3.78E-12,3.07E-11,16
12.82,-2.09E-09,-3.89E-12,3.12E-11,16
12.83,-2.13E-09,-4.00E-12,3.18E-11,16
12.84,-2.16E-09,-4.11E-12,3.23E-11,16
12.85,-2.19E-09,-4.23E-12,3.29E-11,16
12.86,-2.22E-09,-4.34E-12,3.34E-11,16
12.87,-2.25E-09,-4.46E-12,3.40E-11,16
12.88,-2.29E-09,-4.58E-12,3.46E-11,16
12.89,-2.32E-09,-4.70E-12,3.52E-11,16
12.9,-2.35E-09,-4.82E-12,3.57E-11,16
12.91,-2.38E-09,-4.95E-12,3.63E-11,16
12.92,-2.42E-09,-5.08E-12,3.69E-11,16
12.93,-2.45E-09,-5.21E-12,3.75E-11,16
12.94,-2.48E-09,-5.34E-12,3.81E-11,16
12.95,-2.51E-09,-5.47E-12,3.87E-11,16
12.96,-2.55E-09,-5.61E-12,3.93E-11,16
12.97,-2.58E-09,-5.75E-12,3.99E-11,16
12.98,-2.61E-09,-5.89E-12,4.05E-11,16
12.99,-2.64E-09,-6.03E-12,4.11E-11,16
13,-2.67E-09,-6.17E-12,4.18E-11,16
13.01,-2.71E-09,-6.32E-12,4.24E-11,16
13.02,-2.74E-09,-6.47E-12,4.30E-11,16
13.03,-2.77E-09,-6.62E-12,4.36E-11,16
13.04,-2.80E-09,-6.77E-12,4.42E-11,16
13.05,-2.83E-09,-6.93E-12,4.49E-11,16
13.06,-2.87E-09,-7.08E-12,4.55E-11,16
13.07,-2.90E-09,-7.24E-12,4.61E-11,16
13.08,-2.93E-09,-7.40E-12,4.67E-11,16
13.09,-2.96E-09,-7.57E-12,4.74E-11,16
13.1,-2.99E-09,-7.73E-12,4.80E-11,16
13.11,-3.02E-09,-7.90E-12,4.86E-11,16
13.12,-3.05E-09,-8.07E-12,4.92E-11,16
13.13,-3.08E-09,-8.24E-12,4.99E-11,16
13.14,-3.11E-09,-8.42E-12,5.05E-11,16
13.15,-3.14E-09,-8.59E-12,5.11E-11,16
13.16,-3.17E-09,-8.77E-12,5.17E-11,16
13.17,-3.20E-09,-8.95E-12,5.24E-11,16
13.18,-3.22E-09,-9.14E-12,5.30E-11,16
13.19,-3.25E-09,-9.32E-12,5.36E-11,16
13.2,-3.28E-09,-9.51E-12,5.42E-11,16
13.21,-3.31E-09,-9.70E-12,5.48E-11,16
13.22,-3.33E-09,-9.89E-12,5.54E-11,16
13.23,-3.36E-09,-1.01E-11,5.60E-11,16
13.24,-3.38E-09,-1.03E-11,5.66E-11,16
13.25,-3.41E-09,-1.05E-11,5.72E-11,16
13.26,-3.43E-09,-1.07E-11,5.78E-11,16
13.27,-3.45E-09,-1.09E-11,5.84E-11,16
13.28,-3.47E-09,-1.11E-11,5.90E-11,16
13.29,-3.50E-09,-1.13E-11,5.95E-11,16
13.3,-3.52E-09,-1.15E-11,6.01E-11,16
13.31,-3.54E-09,-1.17E-11,6.07E-11,16
13.32,-3.56E-09,-1.19E-11,6.12E-11,16
13.33,-3.57E-09,-1.21E-11,6.18E-11,16
13.34,-3.59E-09,-1.24E-11,6.23E-11,16
13.35,-3.61E-09,-1.26E-11,6.28E-11,16
13.36,-3.62E-09,-1.28E-11,6.34E-11,16
13.37,-3.64E-09,-1.30E-11,6.39E-11,16
13.38,-3.65E-09,-1.32E-11,6.44E-11,16
13.39,-3.66E-09,-1.35E-11,6.48E-11,16
13.4,-3.68E-09,-1.37E-11,6.53E-11,16
13.41,-3.69E-09,-1.39E-11,6.58E-11,16
13.42,-3.69E-09,-1.41E-11,6.62E-11,16
13.43,-3.70E-09,-1.44E-11,6.67E-11,16
13.44,-3.71E-09,-1.46E-11,6.71E-11,16
13.45,-3.71E-09,-1.48E-11,6.75E-11,16
13.46,-3.72E-09,-1.51E-11,6.79E-11,16
13.47,-3.72E-09,-1.53E-11,6.83E-11,16
13.48,-3.72E-09,-1.55E-11,6.86E-11,16
13.49,-3.72E-09,-1.58E-11,6.90E-11,16
13.5,-3.72E-09,-1.60E-11,6.93E-11,16
13.51,-3.71E-09,-1.63E-11,6.96E-11,16
13.52,-3.71E-09,-1.65E-11,6.99E-11,16
13.53,-3.70E-09,-1.67E-11,7.02E-11,16
13.54,-3.69E-09,-1.70E-11,7.04E-11,16
13.55,-3.68E-09,-1.72E-11,7.07E-11,16
13.56,-3.67E-09,-1.75E-11,7.09E-11,16
13.57,-3.65E-09,-1.77E-11,7.10E-11,16
13.58,-3.64E-09,-1.80E-11,7.12E-11,16
13.59,-3.62E-09,-1.82E-11,7.13E-11,16
13.6,-3.60E-09,-1.85E-11,7.14E-11,16
13.61,-3.58E-09,-1.87E-11,7.15E-11,16
13.62,-3.55E-09,-1.89E-11,7.16E-11,16
13.63,-3.53E-09,-1.92E-11,7.16E-11,16
13.64,-3.50E-09,-1.94E-11,7.16E-11,16
13.65,-3.46E-09,-1.97E-11,7.16E-11,16
13.66,-3.43E-09,-1.99E-11,7.15E-11,16
13.67,-3.39E-09,-2.02E-11,7.14E-11,16
13.68,-3.36E-09,-2.04E-11,7.13E-11,16
13.69,-3.31E-09,-2.07E-11,7.12E-11,16
13.7,-3.27E-09,-2.09E-11,7.10E-11,16
13.71,-3.22E-09,-2.12E-11,7.07E-11,16
13.72,-3.17E-09,-2.14E-11,7.05E-11,16
13.73,-3.12E-09,-2.16E-11,7.02E-11,16
13.74,-3.07E-09,-2.19E-11,6.98E-11,16
13.75,-3.01E-09,-2.21E-11,6.95E-11,16
13.76,-2.95E-09,-2.24E-11,6.90E-11,16
13.77,-2.88E-09,-2.26E-11,6.86E-11,16
13.78,-2.81E-09,-2.28E-11,6.81E-11,16
13.79,-2.74E-09,-2.30E-11,6.75E-11,16
13.8,-2.67E-09,-2.33E-11,6.70E-11,16
13.81,-2.59E-09,-2.35E-11,6.63E-11,16
13.82,-2.51E-09,-2.37E-11,6.56E-11,16
13.83,-2.42E-09,-2.39E-11,6.49E-11,16
13.84,-2.34E-09,-2.42E-11,6.41E-11,16
13.85,-2.24E-09,-2.44E-11,6.33E-11,16
13.86,-2.15E-09,-2.46E-11,6.24E-11,16
13.87,-2.05E-09,-2.48E-11,6.15E-11,16
13.88,-1.95E-09,-2.50E-11,6.05E-11,16
13.89,-1.84E-09,-2.52E-11,5.94E-11,16
13.9,-1.73E-09,-2.54E-11,5.83E-11,16
13.91,-1.61E-09,-2.56E-11,5.72E-11,16
13.92,-1.49E-09,-2.58E-11,5.59E-11,16
13.93,-1.37E-09,-2.60E-11,5.47E-11,16
13.94,-1.24E-09,-2.61E-11,5.33E-11,16
13.95,-1.10E-09,-2.63E-11,5.19E-11,16
13.96,-9.65E-10,-2.65E-11,5.04E-11,16
13.97,-8.22E-10,-2.66E-11,4.89E-11,16
13.98,-6.75E-10,-2.68E-11,4.73E-11,16
13.99,-5.22E-10,-2.70E-11,4.56E-11,16
14,-3.65E-10,-2.71E-11,4.38E-11,16
14.01,-2.03E-10,-2.72E-11,4.20E-11,16
14.02,-3.58E-11,-2.74E-11,4.01E-11,16
14.03,1.37E-10,-2.75E-11,3.82E-11,16
14.04,3.14E-10,-2.76E-11,3.61E-11,16
14.05,4.98E-10,-2.77E-11,3.40E-11,16
14.06,6.86E-10,-2.78E-11,3.18E-11,16
14.07,8.80E-10,-2.79E-11,2.95E-11,16
14.08,1.08E-09,-2.80E-11,2.71E-11,16
14.09,1.29E-09,-2.81E-11,2.47E-11,16
14.1,1.50E-09,-2.81E-11,2.21E-11,16
14.11,1.71E-09,-2.82E-11,1.95E-11,16
14.12,1.94E-09,-2.82E-11,1.68E-11,16
14.13,2.17E-09,-2.83E-11,1.40E-11,16
14.14,2.40E-09,-2.83E-11,1.11E-11,16
14.15,2.64E-09,-2.83E-11,8.06E-12,16
14.16,2.89E-09,-2.83E-11,4.96E-12,16
14.17,3.15E-09,-2.83E-11,1.77E-12,16
14.18,3.41E-09,-2.83E-11,-1.52E-12,16
14.19,3.68E-09,-2.83E-11,-4.92E-12,16
14.2,3.95E-09,-2.82E-11,-8.41E-12,16
14.21,4.23E-09,-2.82E-11,-1.20E-11,16
14.22,4.52E-09,-2.81E-11,-1.57E-11,16
14.23,4.82E-09,-2.80E-11,-1.95E-11,16
14.24,5.12E-09,-2.79E-11,-2.35E-11,16
14.25,5.43E-09,-2.78E-11,-2.75E-11,16
14.26,5.75E-09,-2.77E-11,-3.17E-11,16
14.27,6.07E-09,-2.75E-11,-3.59E-11,16
14.28,6.41E-09,-2.74E-11,-4.03E-11,16
14.29,6.75E-09,-2.72E-11,-4.48E-11,16
14.3,7.10E-09,-2.70E-11,-4.94E-11,16
14.31,7.45E-09,-2.68E-11,-5.42E-11,16
14.32,7.82E-09,-2.66E-11,-5.91E-11,16
14.33,8.19E-09,-2.63E-11,-6.41E-11,16
14.34,8.57E-09,-2.61E-11,-6.92E-11,16
14.35,8.96E-09,-2.58E-11,-7.44E-11,16
14.36,9.35E-09,-2.55E-11,-7.98E-11,16
14.37,9.76E-09,-2.52E-11,-8.54E-11,16
14.38,1.02E-08,-2.48E-11,-9.10E-11,16
14.39,1.06E-08,-2.45E-11,-9.68E-11,16
14.4,1.10E-08,-2.41E-11,-1.03E-10,16
14.41,1.15E-08,-2.37E-11,-1.09E-10,16
14.42,1.19E-08,-2.32E-11,-1.15E-10,16
14.43,1.24E-08,-2.28E-11,-1.21E-10,16
14.44,1.28E-08,-2.23E-11,-1.28E-10,16
14.45,1.33E-08,-2.18E-11,-1.35E-10,16
14.46,1.38E-08,-2.13E-11,-1.41E-10,16
14.47,1.43E-08,-2.08E-11,-1.48E-10,16
14.48,1.48E-08,-2.02E-11,-1.56E-10,16
14.49,1.53E-08,-1.96E-11,-1.63E-10,16
14.5,1.58E-08,-1.90E-11,-1.70E-10,16
14.51,1.64E-08,-1.83E-11,-1.78E-10,16
14.52,1.69E-08,-1.76E-11,-1.86E-10,16
14.53,1.75E-08,-1.69E-11,-1.94E-10,16
14.54,1.80E-08,-1.62E-11,-2.02E-10,16
14.55,1.86E-08,-1.54E-11,-2.10E-10,16
14.56,1.92E-08,-1.46E-11,-2.18E-10,16
14.57,1.98E-08,-1.38E-11,-2.27E-10,16
14.58,2.04E-08,-1.29E-11,-2.36E-10,16
14.59,2.10E-08,-1.21E-11,-2.45E-10,16
14.6,2.16E-08,-1.11E-11,-2.54E-10,16
14.61,2.23E-08,-1.02E-11,-2.63E-10,16
14.62,2.29E-08,-9.18E-12,-2.72E-10,16
14.63,2.36E-08,-8.16E-12,-2.82E-10,16
14.64,2.42E-08,-7.10E-12,-2.92E-10,16
14.65,2.49E-08,-6.00E-12,-3.02E-10,16
14.66,2.56E-08,-4.87E-12,-3.12E-10,16
14.67,2.63E-08,-3.70E-12,-3.23E-10,16
14.68,2.70E-08,-2.50E-12,-3.33E-10,16
14.69,2.77E-08,-1.25E-12,-3.44E-10,16
14.7,2.84E-08,0,-3.55E-10,16
14.71,2.92E-08,1.35E-12,-3.66E-10,16
14.72,2.99E-08,2.72E-12,-3.77E-10,16
14.73,3.07E-08,4.12E-12,-3.89E-10,16
14.74,3.15E-08,5.57E-12,-4.01E-10,16
14.75,3.23E-08,7.06E-12,-4.13E-10,16
14.76,3.31E-08,8.59E-12,-4.25E-10,16
14.77,3.39E-08,1.02E-11,-4.37E-10,16
14.78,3.47E-08,1.18E-11,-4.50E-10,16
14.79,3.55E-08,1.35E-11,-4.62E-10,16
14.8,3.64E-08,1.52E-11,-4.75E-10,16
14.81,3.72E-08,1.69E-11,-4.89E-10,16
14.82,3.81E-08,1.87E-11,-5.02E-10,16
14.83,3.90E-08,2.06E-11,-5.16E-10,16
14.84,3.99E-08,2.25E-11,-5.29E-10,16
14.85,4.08E-08,2.45E-11,-5.43E-10,16
14.86,4.17E-08,2.65E-11,-5.58E-10,16
14.87,4.26E-08,2.85E-11,-5.72E-10,16
14.88,4.35E-08,3.06E-11,-5.87E-10,16
14.89,4.45E-08,3.28E-11,-6.01E-10,16
14.9,4.54E-08,3.50E-11,-6.17E-10,16
14.91,4.64E-08,3.73E-11,-6.32E-10,16
14.92,4.74E-08,3.96E-11,-6.47E-10,16
14.93,4.84E-08,4.20E-11,-6.63E-10,16
14.94,4.94E-08,4.44E-11,-6.79E-10,16
14.95,5.04E-08,4.69E-11,-6.95E-10,16
14.96,5.14E-08,4.95E-11,-7.12E-10,16
14.97,5.24E-08,5.21E-11,-7.28E-10,16
14.98,5.35E-08,5.48E-11,-7.45E-10,16
14.99,5.45E-08,5.75E-11,-7.62E-10,16
15,5.56E-08,6.03E-11,-7.79E-10,16
15.01,5.67E-08,6.31E-11,-7.97E-10,16
15.02,5.78E-08,6.61E-11,-8.14E-10,16
15.03,5.89E-08,6.90E-11,-8.32E-10,16
15.04,6.00E-08,7.21E-11,-8.50E-10,16
15.05,6.11E-08,7.52E-11,-8.69E-10,16
15.06,6.22E-08,7.84E-11,-8.87E-10,16
15.07,6.34E-08,8.16E-11,-9.06E-10,16
15.08,6.45E-08,8.49E-11,-9.25E-10,16
15.09,6.57E-08,8.83E-11,-9.44E-10,16
15.1,6.69E-08,9.17E-11,-9.63E-10,16
15.11,6.80E-08,9.53E-11,-9.83E-10,16
15.12,6.92E-08,9.88E-11,-1.00E-09,16
15.13,7.04E-08,1.03E-10,-1.02E-09,16
15.14,7.16E-08,1.06E-10,-1.04E-09,16
15.15,7.28E-08,1.10E-10,-1.06E-09,16
15.16,7.41E-08,1.14E-10,-1.08E-09,16
15.17,7.53E-08,1.18E-10,-1.11E-09,16
15.18,7.65E-08,1.22E-10,-1.13E-09,16
15.19,7.78E-08,1.26E-10,-1.15E-09,16
15.2,7.90E-08,1.30E-10,-1.17E-09,16
15.21,8.03E-08,1.34E-10,-1.19E-09,16
15.22,8.16E-08,1.39E-10,-1.21E-09,16
15.23,8.28E-08,1.43E-10,-1.23E-09,16
15.24,8.41E-08,1.48E-10,-1.26E-09,16
15.25,8.54E-08,1.52E-10,-1.28E-09,16
15.26,8.67E-08,1.57E-10,-1.30E-09,16
15.27,8.80E-08,1.62E-10,-1.32E-09,16
15.28,8.93E-08,1.66E-10,-1.35E-09,16
15.29,9.06E-08,1.71E-10,-1.37E-09,16
15.3,9.20E-08,1.76E-10,-1.39E-09,16
15.31,9.33E-08,1.81E-10,-1.42E-09,16
15.32,9.46E-08,1.86E-10,-1.44E-09,16
15.33,9.59E-08,1.92E-10,-1.46E-09,16
15.34,9.73E-08,1.97E-10,-1.49E-09,16
15.35,9.86E-08,2.02E-10,-1.51E-09,16
15.36,9.99E-08,2.08E-10,-1.54E-09,16
15.37,1.01E-07,2.13E-10,-1.56E-09,16
15.38,1.03E-07,2.19E-10,-1.58E-09,16
15.39,1.04E-07,2.24E-10,-1.61E-09,16
15.4,1.05E-07,2.30E-10,-1.63E-09,16
15.41,1.07E-07,2.36E-10,-1.66E-09,16
15.42,1.08E-07,2.42E-10,-1.68E-09,16
15.43,1.09E-07,2.48E-10,-1.71E-09,16
15.44,1.11E-07,2.54E-10,-1.73E-09,16
15.45,1.12E-07,2.61E-10,-1.76E-09,16
15.46,1.13E-07,2.67E-10,-1.78E-09,16
15.47,1.15E-07,2.73E-10,-1.81E-09,16
15.48,1.16E-07,2.80E-10,-1.83E-09,16
15.49,1.17E-07,2.86E-10,-1.86E-09,16
15.5,1.19E-07,2.93E-10,-1.88E-09,16
15.51,1.20E-07,3.00E-10,-1.91E-09,16
15.52,1.21E-07,3.07E-10,-1.93E-09,16
15.53,1.23E-07,3.14E-10,-1.96E-09,16
15.54,1.24E-07,3.21E-10,-1.99E-09,16
15.55,1.25E-07,3.28E-10,-2.01E-09,16
15.56,1.27E-07,3.35E-10,-2.04E-09,16
15.57,1.28E-07,3.42E-10,-2.06E-09,16
15.58,1.29E-07,3.50E-10,-2.09E-09,16
15.59,1.30E-07,3.57E-10,-2.11E-09,16
15.6,1.32E-07,3.65E-10,-2.14E-09,16
15.61,1.33E-07,3.72E-10,-2.16E-09,16
15.62,1.34E-07,3.80E-10,-2.19E-09,16
15.63,1.35E-07,3.88E-10,-2.22E-09,16
15.64,1.37E-07,3.96E-10,-2.24E-09,16
15.65,1.38E-07,4.04E-10,-2.27E-09,16
15.66,1.39E-07,4.12E-10,-2.29E-09,16
15.67,1.40E-07,4.20E-10,-2.32E-09,16
15.68,1.41E-07,4.28E-10,-2.34E-09,16
15.69,1.42E-07,4.36E-10,-2.37E-09,16
15.7,1.43E-07,4.45E-10,-2.39E-09,16
15.71,1.44E-07,4.53E-10,-2.41E-09,16
15.72,1.46E-07,4.62E-10,-2.44E-09,16
15.73,1.47E-07,4.70E-10,-2.46E-09,16
15.74,1.48E-07,4.79E-10,-2.49E-09,16
15.75,1.49E-07,4.88E-10,-2.51E-09,16
15.76,1.50E-07,4.97E-10,-2.53E-09,16
15.77,1.50E-07,5.06E-10,-2.56E-09,16
15.78,1.51E-07,5.15E-10,-2.58E-09,16
15.79,1.52E-07,5.24E-10,-2.60E-09,16
15.8,1.53E-07,5.33E-10,-2.62E-09,16
15.81,1.54E-07,5.42E-10,-2.65E-09,16
15.82,1.55E-07,5.52E-10,-2.67E-09,16
15.83,1.56E-07,5.61E-10,-2.69E-09,16
15.84,1.56E-07,5.71E-10,-2.71E-09,16
15.85,1.57E-07,5.80E-10,-2.73E-09,16
15.86,1.58E-07,5.90E-10,-2.75E-09,16
15.87,1.58E-07,5.99E-10,-2.77E-09,16
15.88,1.59E-07,6.09E-10,-2.79E-09,16
15.89,1.59E-07,6.19E-10,-2.81E-09,16
15.9,1.60E-07,6.29E-10,-2.83E-09,16
15.91,1.60E-07,6.39E-10,-2.84E-09,16
15.92,1.61E-07,6.49E-10,-2.86E-09,16
15.93,1.61E-07,6.59E-10,-2.88E-09,16
15.94,1.61E-07,6.69E-10,-2.89E-09,16
15.95,1.62E-07,6.79E-10,-2.91E-09,16
15.96,1.62E-07,6.89E-10,-2.93E-09,16
15.97,1.62E-07,6.99E-10,-2.94E-09,16
15.98,1.62E-07,7.09E-10,-2.95E-09,16
15.99,1.62E-07,7.19E-10,-2.97E-09,16
16,1.62E-07,7.30E-10,-2.98E-09,16
16.01,1.62E-07,7.40E-10,-2.99E-09,16
16.02,1.62E-07,7.50E-10,-3.00E-09,16
16.03,1.62E-07,7.61E-10,-3.01E-09,16
16.04,1.62E-07,7.71E-10,-3.02E-09,16
16.05,1.62E-07,7.82E-10,-3.03E-09,16
16.06,1.61E-07,7.92E-10,-3.04E-09,16
16.07,1.61E-07,8.02E-10,-3.05E-09,16
16.08,1.60E-07,8.13E-10,-3.05E-09,16
16.09,1.60E-07,8.23E-10,-3.06E-09,16
16.1,1.59E-07,8.34E-10,-3.06E-09,16
16.11,1.58E-07,8.44E-10,-3.06E-09,16
16.12,1.58E-07,8.55E-10,-3.07E-09,16
16.13,1.57E-07,8.65E-10,-3.07E-09,16
16.14,1.56E-07,8.76E-10,-3.07E-09,16
16.15,1.55E-07,8.86E-10,-3.07E-09,16
16.16,1.54E-07,8.96E-10,-3.07E-09,16
16.17,1.53E-07,9.07E-10,-3.06E-09,16
16.18,1.51E-07,9.17E-10,-3.06E-09,16
16.19,1.50E-07,9.28E-10,-3.05E-09,16
16.2,1.49E-07,9.38E-10,-3.05E-09,16
16.21,1.47E-07,9.48E-10,-3.04E-09,16
16.22,1.46E-07,9.58E-10,-3.03E-09,16
